"IDNO","Wave","Country","Month","Day","Year","GeoCode","IntCode","GendInt","SupvCode","Visit","IntBegin","IntEnd","Length","SamPt","NetComp","NetPhone","Gender","Age","Educ","Muslim","RUKaz","Church","Pray5x","Fast","Work","Occ","Income","IncomeOut","Homelang","Water","Food","Housing","Electric","Educate","MedCare","HoursElec","Language","PeopPres","Interact","Comphend","UnEz","BackChk","Method","Format","ThreatHi","Mosque","TrustCA","CelPhon","OwnPC","UseNet","Ethnic_M","Region_M","MainNews_M","Topprob_M","TrustGov_M","TrustUS_M","HrsWorkGrp","AgeGrp","NetNews","NetSocial","NetEmail","NetChat","NetContent","Ssite_M","Lastyear_M","nextyear_M","SolveProb","Statements1","Statements3","CommProb2","TypeProb2","OpinionChina","OpinionIran","OpinionRussia","OpinionUSA","OpinionKAZ","OpinionKYR","OpinionTAJ","OpinionUzbek","OpinionXi","OpinionRuhani","OpinionPutin","OpinionNazarbayev","OpinionAtambaev","OpinionRahmon","OpinionMirziyoyev","Statements4","PMJeenbekov","PMSagintayev","HHLandlines","NmbrMobilePhones","EighteenPlusMobile","MobileVsLandline","TrustRs_M","OpinionPak","OpinionTrump","LiveHH18","LLNumber","MobileNumber","HrsWork_M","CanBuy_M","Identfy_M","Religion_M","ServiceProvider_M","EducLevel_M","totwt","AgeGroup2","RiteRong_M","Party_M","TodayEcSit_M"
1102,"CAB OTS W1","Kazakhstan","July",1,2017,"Urban",27,"Female",6,"First Visit",1520,1530,10,123,"Rarely","Daily","Male",23,17,"Sunni Muslim","Not Asked","Not Asked","Never","Never","Working full-time","Commercial services","250,001 - 300,000 Tenge","Not Applicable / No Relatives Abroad / No Remittances from Abroad (vol.)","Kazakh","Yes","Yes","Yes","No","Yes","Yes","10.00000000000000000","Russian",2,"No other people were present at the interview","The respondent understood all of the questions","The respondent was comfortable (at ease) with the entire questionnaire","No","Not subject to back check",2017-07-01,"Somewhat high","Once a week or more often","Distrust","Yes","Yes","Yes","Kazakh (Kaz)","Southern","Our country's national television stations","Government corruption","Distrust","Trust","51-60 Hours","18-24","At least once a day","At least once a day","Never","At least once a day","Never","Instagram","Become Better","Become Better","Not asked","Agree somewhat","Agree somewhat","No","Not asked","Somewhat Favorable","Somewhat Unfavorable","Very Favorable","Very Favorable","Not Asked","Somewhat Favorable","Somewhat Unfavorable","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Very Favorable","Not Asked","Somewhat Favorable","Somewhat Favorable","Very Favorable","Disagree Somewhat","Not Asked","Strongly Approve","0.0","1.00000000000000000","1.00000000000000000","Not Asked","Trust","Somewhat Unfavorable","Somewhat Unfavorable","3.00000000000000000","Not asked / no landline phone","Yes","54.00000000000000000","We do not experience financial difficulties and if necessary can buy anything","A citizen of [Kazakhstan/ Kyrgyzstan/ Tajikistan/ Uzbekistan]","Muslim","Aktive","Complete higher education",1.45230728439632,"18-29","Right direction","None","Much Better"
1103,"CAB OTS W1","Kazakhstan","July",1,2017,"Urban",27,"Female",6,"First Visit",1535,1545,10,123,"Daily","Daily","Male",21,13,"Sunni Muslim","Not Asked","Not Asked","Never","Regularly","Unemployed and not actively seeking employment","Not Asked","100,001 - 150,000 Tenge","Not Applicable / No Relatives Abroad / No Remittances from Abroad (vol.)","Kazakh","Yes","Yes","Yes","Yes","Yes","Yes","24.00000000000000000","Russian",2,"No other people were present at the interview","The respondent understood all of the questions","The respondent was comfortable (at ease) with the entire questionnaire","No","Not subject to back check",2017-07-01,"Somewhat low","Several times a month but not weekly","Distrust","Yes","Yes","Yes","Kazakh (Kaz)","Southern","Our country's national television stations","Low wages/pensions","Trust","Distrust",NA,"18-24","Never","A few times every week","Never","Never","Never","Youtube","Become Worse","Become Better","Not asked","Agree somewhat","Disagree somewhat","No","Not asked","Somewhat Favorable","Somewhat Unfavorable","Very Favorable","Somewhat Favorable","Not Asked","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Somewhat Unfavorable","Very Favorable","Not Asked","Somewhat Favorable","Somewhat Unfavorable","Somewhat Favorable","Disagree Somewhat","Not Asked","Approve Somewhat","0.0","1.00000000000000000","1.00000000000000000","Not Asked","Trust","Somewhat Unfavorable","Somewhat Favorable","4.00000000000000000","Not asked / no landline phone","Yes","Not Asked","Our income is enough for anything else but such things like a flat or a country house","A citizen of [Kazakhstan/ Kyrgyzstan/ Tajikistan/ Uzbekistan]","Muslim","Aktive","Vocational (vocational school, lyceum etc.)",1.45230728439632,"18-29","Right direction","Otan Party","About the Same"
1104,"CAB OTS W1","Kazakhstan","July",2,2017,"Urban",27,"Female",6,"First Visit",1550,1602,12,123,"Rarely","Daily","Female",36,17,"Don't Know (vol.)","Not Asked","Not Asked","Never","Never","A housewife","Not Asked","60,001 - 80,000 Tenge","Not Applicable / No Relatives Abroad / No Remittances from Abroad (vol.)","Russian","Yes","Yes","Yes","Yes","Yes","Yes","24.00000000000000000","Russian",2,"No other people were present at the interview","The respondent understood all of the questions","The respondent was comfortable (at ease) with the entire questionnaire","No","Not subject to back check",2017-07-01,"Don't Know (vol.)","Never (vol.)","Trust","Yes","No","Yes","Uyghur (Kaz)","Southern","Internet","Low wages/pensions","Trust","Trust",NA,"35-44","At least once a day","A few times every week","Never","Never","Never","WhatsApp","Become Better","Become Better","Not asked","Agree somewhat","Don't Know (vol.)","No","Not asked","Somewhat Favorable","Somewhat Favorable","Very Favorable","Somewhat Favorable","Not Asked","Somewhat Favorable","Somewhat Favorable","Very Favorable","Very Favorable","Very Favorable","Very Favorable","Not Asked","Very Favorable","Very Favorable","Very Favorable","Disagree Somewhat","Not Asked","Don't Know (vol.)","0.0","1.00000000000000000","1.00000000000000000","Not Asked","Trust","Somewhat Favorable","Very Favorable","1.00000000000000000","Not asked / no landline phone","Yes","Not Asked","We have just enough money for buying food","A citizen of [Kazakhstan/ Kyrgyzstan/ Tajikistan/ Uzbekistan]","Muslim","Beeline","Complete higher education",1.00790558211364,"30-39","Right direction","Otan Party","Somewhat Worse"
1106,"CAB OTS W1","Kazakhstan","July",2,2017,"Urban",27,"Female",6,"First Visit",1630,1640,11,123,"Several times a week","Several times a week","Female",19,14,"Sunni Muslim","Not Asked","Not Asked","Never","Sometimes","A student","Not Asked","Don't Know (vol.)","Not Applicable / No Relatives Abroad / No Remittances from Abroad (vol.)","Russian","Yes","Yes","Yes","Yes","Yes","Yes","24.00000000000000000","Russian",2,"No other people were present at the interview","The respondent understood all of the questions","The respondent was comfortable (at ease) with the entire questionnaire","No","Not subject to back check",2017-07-01,"Somewhat low","Never (vol.)","Trust","Yes","Yes","Yes","Kazakh (Kaz)","Southern","Our country's national television stations","Low wages/pensions","Trust","Trust",NA,"18-24","A few times every week","A few times every month","A few times every month","A few times every month","Never","WhatsApp","Become Better","Become Better","Not asked","Agree somewhat","Agree somewhat","No","Not asked","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Not Asked","Somewhat Unfavorable","Somewhat Unfavorable","Somewhat Favorable","Very Favorable","Very Favorable","Very Favorable","Not Asked","Very Favorable","Very Favorable","Very Favorable","Disagree Somewhat","Not Asked","Approve Somewhat","1.00000000000000000","1.00000000000000000","4.00000000000000000","Both about equally","Trust","Somewhat Favorable","Somewhat Favorable","4.00000000000000000","Have landline telephone but refused number","Yes","Not Asked","Our income is enough for anything else but such things like a flat or a country house","A member of my clan","Muslim","Altel","Complete higher education",1.00146735638558,"18-29","Right direction","Otan Party","Somewhat Better"
1112,"CAB OTS W1","Kazakhstan","July",3,2017,"Urban",25,"Female",6,"First Visit",1500,1510,10,124,"Never","Never","Male",24,15,"Sunni Muslim","Not Asked","Not Asked","Sometimes","Regularly","A student","Not Asked","150,001 - 250,000 Tenge","Not Applicable / No Relatives Abroad / No Remittances from Abroad (vol.)","Other","Yes","Yes","Yes","Yes","Yes","Yes","24.00000000000000000","Russian",2,"No other people were present at the interview","The respondent understood all of the questions","The respondent was comfortable (at ease) with the entire questionnaire","Yes","Direct supervision",2017-07-01,"Very low","Once a week or more often","Trust","No","No","No","Other (vol.)","Southern","Our country's national television stations","Low wages/pensions","Trust","Trust",NA,"18-24","Not Asked","Not Asked","Not Asked","Not Asked","Not Asked","Not Asked","Become Better","Become Better","Not asked","Disagree somewhat","Strongly agree","No","Not asked","Very Unfavorable","Somewhat Favorable","Somewhat Favorable","Very Favorable","Not Asked","Somewhat Unfavorable","Somewhat Unfavorable","Somewhat Favorable","Somewhat Unfavorable","Very Unfavorable","Somewhat Favorable","Not Asked","Somewhat Favorable","Somewhat Unfavorable","Somewhat Favorable","Disagree Somewhat","Not Asked","Strongly Approve","1.00000000000000000","0.0","Not Asked","Not Asked","Trust","Very Unfavorable","Very Favorable","5.00000000000000000","Have landline telephone but refused number","Not asked / no mobile phone","Not Asked","We can buy long-term equipment, but we cannot afford to buy expensive things, like a car","A member of my religion","Muslim","Not Asked","Vocational (vocational school, lyceum etc.)",1.45230728439632,"18-29","Right direction","Otan Party","Much Better"
1114,"CAB OTS W1","Kazakhstan","July",3,2017,"Urban",25,"Female",6,"First Visit",1530,1540,10,124,"Never","Never","Female",65,15,"Sunni Muslim","Not Asked","Not Asked","Never","Never","Retired","Not Asked","Refused (vol.)","Not Applicable / No Relatives Abroad / No Remittances from Abroad (vol.)","Kazakh","Yes","Yes","Yes","Yes","Yes","Yes","24.00000000000000000","Russian",2,"No other people were present at the interview","The respondent understood all of the questions","The respondent was comfortable (at ease) with the entire questionnaire","Yes","Back check in person by supervisor",2017-07-01,"Somewhat low","Never (vol.)","Distrust","Yes","No","No","Kazakh (Kaz)","Southern","Our country's national television stations","Inflation","Trust","Distrust",NA,"55+","Not Asked","Not Asked","Not Asked","Not Asked","Not Asked","Not Asked","Become Better","Become Better","Not asked","Agree somewhat","Agree somewhat","No","Not asked","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Somewhat Unfavorable","Not Asked","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Not Asked","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Disagree Somewhat","Not Asked","Approve Somewhat","0.0","1.00000000000000000","1.00000000000000000","Not Asked","Trust","Somewhat Unfavorable","Somewhat Unfavorable","4.00000000000000000","Not asked / no landline phone","Yes","Not Asked","We can buy food and clothes, but do not have money to buy long-term items, like a TV or a refrigerator","A citizen of [Kazakhstan/ Kyrgyzstan/ Tajikistan/ Uzbekistan]","Muslim","Aktive","Complete higher education",1.31271539648987,"60+","Right direction","Otan Party","Somewhat Better"
1119,"CAB OTS W1","Kazakhstan","June",30,2017,"Urban",27,"Female",6,"First Visit",1214,1229,14,125,"Daily","Daily","Female",34,10,"Don't Know (vol.)","Not Asked","Not Asked","Never","Never","Working full-time","Trade","50,001 - 60,000 Tenge","Not Applicable / No Relatives Abroad / No Remittances from Abroad (vol.)","Russian","Yes","Yes","Yes","Yes","Yes","Yes","24.00000000000000000","Russian",2,"No other people were present at the interview","The respondent understood all of the questions","The respondent was comfortable (at ease) with the entire questionnaire","No","Not subject to back check",2017-06-01,"Somewhat low","Never (vol.)","Don't Know (vol.)","Yes","Yes","Yes","Tatar (Kaz)","Southern","Internet","Unemployment","Trust","Distrust","31-40 Hours","25-34","A few times every month","At least once a day","Never","At least once a day","Never","Mail.ru and Moi Mir","Become Worse","Become Worse","Not asked","Strongly agree","Don't Know (vol.)","No","Not asked","Somewhat Favorable","Don't Know (vol.)","Somewhat Unfavorable","Somewhat Unfavorable","Not Asked","Don't Know (vol.)","Don't Know (vol.)","Very Unfavorable","Somewhat Favorable","Don't Know (vol.)","Very Favorable","Not Asked","Don't Know (vol.)","Don't Know (vol.)","Don't Know (vol.)","Agree Somewhat","Not Asked","Don't Know (vol.)","0.0","2.00000000000000000","1.00000000000000000","Not Asked","Trust","Don't Know (vol.)","Don't Know (vol.)","2.00000000000000000","Not asked / no landline phone","Yes","39.00000000000000000","We can buy food and clothes, but do not have money to buy long-term items, like a TV or a refrigerator","A citizen of [Kazakhstan/ Kyrgyzstan/ Tajikistan/ Uzbekistan]","Muslim","Beeline","Vocational (vocational school, lyceum etc.)",1.00790558211364,"30-39","Right direction","Otan Party","Somewhat Worse"
1120,"CAB OTS W1","Kazakhstan","July",1,2017,"Urban",27,"Female",6,"First Visit",1944,2002,17,125,"Rarely","Daily","Male",18,12,"Ismali Muslim","Not Asked","Not Asked","Refused (vol.)","Regularly","A student","Not Asked","50,001 - 60,000 Tenge","Not Applicable / No Relatives Abroad / No Remittances from Abroad (vol.)","Kazakh","Yes","Yes","Yes","Yes","Yes","Yes","24.00000000000000000","Russian",3,"There were some comments and offering of their opinions","The respondent understood all of the questions","The respondent was comfortable (at ease) with the entire questionnaire","No","Not subject to back check",2017-07-01,"Very low","Several times a year but not monthly","Trust","Yes","Yes","Yes","Kazakh (Kaz)","Southern","Family, friends, or neighbors","Unemployment","Trust","Trust",NA,"18-24","At least once a day","At least once a day","At least once a day","At least once a day","At least once a day","Vkontakte","Stayed the Same","Become Better","Friends","Agree somewhat","Agree somewhat","Yes","Housing","Somewhat Unfavorable","Very Favorable","Somewhat Favorable","Somewhat Favorable","Not Asked","Very Favorable","Very Favorable","Very Unfavorable","Very Favorable","Somewhat Unfavorable","Somewhat Favorable","Not Asked","Very Favorable","Somewhat Favorable","Very Favorable","Disagree Somewhat","Not Asked","Strongly Approve","0.0","1.00000000000000000","1.00000000000000000","Not Asked","Distrust","Very Unfavorable","Very Favorable","4.00000000000000000","Not asked / no landline phone","Yes","Not Asked","We can buy long-term equipment, but we cannot afford to buy expensive things, like a car","A member of my religion","Muslim","Aktive","Vocational (vocational school, lyceum etc.)",1.45230728439632,"18-29","Right direction","Otan Party","About the Same"
1124,"CAB OTS W1","Kazakhstan","July",3,2017,"Urban",27,"Female",6,"First Visit",2020,2030,10,125,"Never","Daily","Male",35,14,"Sunni Muslim","Not Asked","Not Asked","Sometimes","Regularly","Working full-time","Public health","80,001 - 100,000 Tenge","Not Applicable / No Relatives Abroad / No Remittances from Abroad (vol.)","Uzbek","Yes","Yes","Yes","Yes","Yes","Yes","24.00000000000000000","Russian",2,"No other people were present at the interview","The respondent understood all of the questions","The respondent was comfortable (at ease) with the entire questionnaire","No","Not subject to back check",2017-07-01,"Somewhat low","Several times a month but not weekly","Trust","Yes","Yes","Yes","Uzbek (Kaz)","Southern","Our country's national television stations","Low wages/pensions","Trust","Distrust","51-60 Hours","35-44","At least once a day","At least once a day","A few times every month","At least once a day","Never","WhatsApp","Become Better","Become Better","Not asked","Strongly agree","Agree somewhat","No","Not asked","Somewhat Favorable","Somewhat Favorable","Very Favorable","Somewhat Unfavorable","Not Asked","Somewhat Unfavorable","Somewhat Unfavorable","Very Favorable","Somewhat Favorable","Somewhat Favorable","Very Favorable","Not Asked","Somewhat Unfavorable","Somewhat Unfavorable","Somewhat Favorable","Disagree Somewhat","Not Asked","Strongly Approve","0.0","1.00000000000000000","1.00000000000000000","Not Asked","Trust","Somewhat Unfavorable","Very Unfavorable","5.00000000000000000","Not asked / no landline phone","Yes","54.00000000000000000","We can buy long-term equipment, but we cannot afford to buy expensive things, like a car","A citizen of [Kazakhstan/ Kyrgyzstan/ Tajikistan/ Uzbekistan]","Muslim","Aktive","Vocational (vocational school, lyceum etc.)",1.46164386642652,"30-39","Right direction","Otan Party","Somewhat Better"
1126,"CAB OTS W1","Kazakhstan","July",3,2017,"Urban",24,"Female",6,"First Visit",1612,1622,9,126,"Never","Never","Female",21,9,"Don't Know (vol.)","Not Asked","Not Asked","Never","Sometimes","A housewife","Not Asked","Refused (vol.)","Not Applicable / No Relatives Abroad / No Remittances from Abroad (vol.)","Kazakh","Yes","Yes","Yes","Yes","Yes","Yes","24.00000000000000000","Russian",2,"No other people were present at the interview","The respondent understood all of the questions","The respondent was comfortable (at ease) with the entire questionnaire","No","Not subject to back check",2017-07-01,"Somewhat low","Once a year or less","Distrust","No","No","No","Kazakh (Kaz)","Southern","Our country's national television stations","Inflation","Distrust","Distrust",NA,"18-24","Not Asked","Not Asked","Not Asked","Not Asked","Not Asked","Not Asked","Become Worse","Become Worse","Not asked","Strongly agree","Strongly agree","No","Not asked","Somewhat Unfavorable","Somewhat Unfavorable","Somewhat Favorable","Very Unfavorable","Not Asked","Somewhat Favorable","Very Unfavorable","Very Unfavorable","Don't Know (vol.)","Don't Know (vol.)","Somewhat Favorable","Not Asked","Don't Know (vol.)","Very Unfavorable","Don't Know (vol.)","Strongly Agree","Not Asked","Disapprove Somewhat","1.00000000000000000","0.0","Not Asked","Not Asked","Distrust","Somewhat Unfavorable","Somewhat Unfavorable","2.00000000000000000","Have landline telephone but refused number","Not asked / no mobile phone","Not Asked","We can buy food, but buying clothes causes financial difficulties","A citizen of [Kazakhstan/ Kyrgyzstan/ Tajikistan/ Uzbekistan]","Muslim","Not Asked","Incomplete school",1.00146735638558,"18-29","Right direction","Would Not Vote","Somewhat Worse"
1127,"CAB OTS W1","Kazakhstan","July",3,2017,"Urban",24,"Female",6,"First Visit",1635,1641,6,126,"Daily","Daily","Male",27,12,"Refused (vol.)","Not Asked","Not Asked","Never","Never","Working full-time","Transportation","Refused (vol.)","Not Applicable / No Relatives Abroad / No Remittances from Abroad (vol.)","Uzbek","Yes","Yes","Yes","Yes","Yes","Yes","24.00000000000000000","Russian",2,"No other people were present at the interview","The respondent understood all of the questions","The respondent was comfortable (at ease) with the entire questionnaire","No","Not subject to back check",2017-07-01,"Don't Know (vol.)","Never (vol.)","Trust","Yes","Yes","Yes","Uzbek (Kaz)","Southern","Our country's national television stations","Low wages/pensions","Trust","Trust","51-60 Hours","25-34","At least once a day","At least once a day","At least once a day","At least once a day","At least once a day","Vkontakte","Become Better","Become Better","Not asked","Agree somewhat","Disagree somewhat","No","Not asked","Don't Know (vol.)","Don't Know (vol.)","Don't Know (vol.)","Don't Know (vol.)","Not Asked","Don't Know (vol.)","Don't Know (vol.)","Don't Know (vol.)","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Not Asked","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Disagree Somewhat","Not Asked","Approve Somewhat","0.0","1.00000000000000000","1.00000000000000000","Not Asked","Trust","Don't Know (vol.)","Somewhat Favorable","3.00000000000000000","Not asked / no landline phone","Yes","54.00000000000000000","Too hard to say / Don't Know (vol.)","A citizen of [Kazakhstan/ Kyrgyzstan/ Tajikistan/ Uzbekistan]","Muslim","Aktive","Incomplete school",1.45230728439632,"18-29","Right direction","Otan Party","Don't Know (vol.)"
1128,"CAB OTS W1","Kazakhstan","July",3,2017,"Urban",24,"Female",6,"First Visit",1644,1653,9,126,"Several times a month","Daily","Male",30,11,"Sunni Muslim","Not Asked","Not Asked","Never","Regularly","Unemployed and actively seeking employment","Not Asked","Refused (vol.)","Not Applicable / No Relatives Abroad / No Remittances from Abroad (vol.)","Russian","Yes","Yes","Yes","Yes","Yes","Yes","24.00000000000000000","Russian",2,"No other people were present at the interview","The respondent understood all of the questions","The respondent was comfortable (at ease) with the entire questionnaire","No","Not subject to back check",2017-07-01,"Somewhat low","Several times a month but not weekly","Trust","Yes","No","Yes","Refused (vol.)","Southern","Our country's national television stations","Low wages/pensions","Trust","Distrust",NA,"25-34","At least once a day","At least once a day","A few times every month","At least once a day","Never","Instagram","Stayed the Same","Become Better","Not asked","Agree somewhat","Agree somewhat","No","Not asked","Somewhat Favorable","Somewhat Favorable","Very Favorable","Somewhat Unfavorable","Not Asked","Somewhat Unfavorable","Somewhat Unfavorable","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Very Favorable","Not Asked","Somewhat Unfavorable","Somewhat Unfavorable","Somewhat Favorable","Agree Somewhat","Not Asked","Strongly Approve","0.0","2.00000000000000000","1.00000000000000000","Not Asked","Trust","Somewhat Unfavorable","Somewhat Unfavorable","4.00000000000000000","Not asked / no landline phone","Yes","Not Asked","We can buy food, but buying clothes causes financial difficulties","Don't Know (vol.)","Muslim","Aktive","Finished school",1.46164386642652,"30-39","Right direction","Otan Party","Somewhat Better"
1129,"CAB OTS W1","Kazakhstan","July",3,2017,"Urban",24,"Female",6,"Third Visit",1705,1713,9,126,"Several times a week","Several times a week","Male",37,18,"Don't Know (vol.)","Not Asked","Not Asked","Never","Never","Working full-time","Public health","150,001 - 250,000 Tenge","Not Applicable / No Relatives Abroad / No Remittances from Abroad (vol.)","Uzbek","Yes","Yes","Yes","Yes","Yes","Yes","24.00000000000000000","Russian",2,"No other people were present at the interview","The respondent understood all of the questions","The respondent was comfortable (at ease) with the entire questionnaire","No","Not subject to back check",2017-07-01,"Somewhat high","Never (vol.)","Trust","Yes","Yes","Yes","Uzbek (Kaz)","Southern","Radio","Government corruption","Trust","Distrust","41-50 Hours","35-44","At least once a day","Never","Never","Never","Never","Not Asked","Become Better","Become Better","Not asked","Agree somewhat","Agree somewhat","No","Not asked","Very Favorable","Very Favorable","Somewhat Favorable","Don't Know (vol.)","Not Asked","Somewhat Unfavorable","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Not Asked","Don't Know (vol.)","Don't Know (vol.)","Don't Know (vol.)","Agree Somewhat","Not Asked","Disapprove Somewhat","1.00000000000000000","1.00000000000000000","1.00000000000000000","Mobile for most calls","Trust","Somewhat Unfavorable","Don't Know (vol.)","4.00000000000000000","Have landline telephone but refused number","Yes","48.00000000000000000","We can buy long-term equipment, but we cannot afford to buy expensive things, like a car","A citizen of [Kazakhstan/ Kyrgyzstan/ Tajikistan/ Uzbekistan]","Muslim","Aktive","Vocational (vocational school, lyceum etc.)",1.46164386642652,"30-39","Right direction","Otan Party","About the Same"
1135,"CAB OTS W1","Kazakhstan","June",25,2017,"Urban",28,"Female",6,"First Visit",2254,2307,12,127,"Several times a week","Never","Male",60,19,"Sunni Muslim","Not Asked","Not Asked","Never","Sometimes","Working full-time","Construction","100,001 - 150,000 Tenge","Not Applicable / No Relatives Abroad / No Remittances from Abroad (vol.)","Russian","Yes","Yes","Yes","Yes","Yes","Yes","24.00000000000000000","Russian",2,"No other people were present at the interview","The respondent understood all of the questions","The respondent was comfortable (at ease) with the entire questionnaire","No","Not subject to back check",2017-06-01,"Somewhat low","Several times a year but not monthly","Trust","Yes","Yes","Yes","Other (vol.)","Southern","Our country's national television stations","General Economic Situation","Trust","Distrust","0-30 Hours","55+","A few times every week","Never","A few times every week","Never","Never","Not Asked","Stayed the Same","Become Better","Not asked","Agree somewhat","Agree somewhat","No","Not asked","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Very Unfavorable","Not Asked","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Very Favorable","Not Asked","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Disagree Somewhat","Not Asked","Don't Know (vol.)","0.0","2.00000000000000000","1.00000000000000000","Not Asked","Trust","Somewhat Favorable","Somewhat Favorable","2.00000000000000000","Not asked / no landline phone","Yes","24.00000000000000000","We can buy food and clothes, but do not have money to buy long-term items, like a TV or a refrigerator","A member of my clan","Muslim","Beeline","Complete higher education",1.9036727662718,"60+","Right direction","Otan Party","About the Same"
1136,"CAB OTS W1","Kazakhstan","June",25,2017,"Urban",28,"Female",1,"First Visit",2308,2316,8,127,"Never","Daily","Female",36,10,"Sunni Muslim","Not Asked","Not Asked","Never","Never","A housewife","Not Asked","50,001 - 60,000 Tenge","Not Applicable / No Relatives Abroad / No Remittances from Abroad (vol.)","Kazakh","Yes","Yes","Yes","No","Yes","Yes","20.00000000000000000","Russian",2,"No other people were present at the interview","The respondent understood all of the questions","The respondent was comfortable (at ease) with the entire questionnaire","No","Not subject to back check",2017-06-01,"Very high","Never (vol.)","Trust","Yes","No","Yes","Kazakh (Kaz)","Southern","Our country's national television stations","Low wages/pensions","Trust","Distrust",NA,"35-44","At least once a day","Never","Never","At least once a day","Never","Not Asked","Become Worse","Stay About the Same","Not asked","Strongly agree","Strongly agree","No","Not asked","Very Unfavorable","Somewhat Unfavorable","Very Favorable","Very Unfavorable","Not Asked","Very Favorable","Very Unfavorable","Somewhat Favorable","Somewhat Favorable","Somewhat Favorable","Very Favorable","Not Asked","Very Favorable","Very Unfavorable","Somewhat Favorable","Disagree Somewhat","Not Asked","Strongly Approve","0.0","1.00000000000000000","1.00000000000000000","Not Asked","Trust","Very Unfavorable","Very Unfavorable","8.00000000000000000","Not asked / no landline phone","Yes","Not Asked","We can buy food, but buying clothes causes financial difficulties","A citizen of [Kazakhstan/ Kyrgyzstan/ Tajikistan/ Uzbekistan]","Muslim","Aktive","Finished school",1.00790558211364,"30-39","Right direction","Otan Party","Somewhat Better"
1138,"CAB OTS W1","Kazakhstan","June",25,2017,"Urban",28,"Female",1,"Second Visit",2145,2152,7,127,"Never","Daily","Female",22,12,"Sunni Muslim","Not Asked","Not Asked","Never","Never","A housewife","Not Asked","60,001 - 80,000 Tenge","Not Applicable / No Relatives Abroad / No Remittances from Abroad (vol.)","Kazakh","Yes","Yes","Yes","Yes","Yes","Yes","24.00000000000000000","Russian",3,"They did not interfere at all","The respondent understood all of the questions","The respondent was comfortable (at ease) with the entire questionnaire","No","Not subject to back check",2017-06-01,"Very high","Never (vol.)","Trust","Yes","No","Yes","Kazakh (Kaz)","Southern","Internet","None (vol.)","Trust","Distrust",NA,"18-24","At least once a day","At least once a day","At least once a day","At least once a day","Never","Vkontakte","Become Better","Become Better","Not asked","Agree somewhat","Agree somewhat","No","Not asked","Very Unfavorable","Very Favorable","Very Favorable","Very Unfavorable","Not Asked","Very Favorable","Very Favorable","Very Favorable","Very Favorable","Somewhat Favorable","Very Favorable","Not Asked","Very Favorable","Very Unfavorable","Somewhat Favorable","Agree Somewhat","Not Asked","Strongly Approve","0.0","2.00000000000000000","1.00000000000000000","Not Asked","Trust","Very Unfavorable","Very Unfavorable","2.00000000000000000","Not asked / no landline phone","Yes","Not Asked","We can buy food and clothes, but do not have money to buy long-term items, like a TV or a refrigerator","A citizen of [Kazakhstan/ Kyrgyzstan/ Tajikistan/ Uzbekistan]","Muslim","Aktive","Vocational (vocational school, lyceum etc.)",1.00146735638558,"18-29","Right direction","Otan Party","Much Better"
1139,"CAB OTS W1","Kazakhstan","June",25,2017,"Urban",28,"Female",1,"Second Visit",2200,2207,7,127,"Never","Never","Female",57,15,"Sunni Muslim","Not Asked","Not Asked","Regularly","Sometimes","A housewife","Not Asked","100,001 - 150,000 Tenge","Not Applicable / No Relatives Abroad / No Remittances from Abroad (vol.)","Kazakh","Yes","Yes","Yes","Yes","Yes","Yes","24.00000000000000000","Russian",3,"They did not interfere at all","The respondent understood all of the questions","The respondent was comfortable (at ease) with the entire questionnaire","Yes","Direct supervision",2017-06-01,"Somewhat high","Several times a year but not monthly","Trust","Yes","No","No","Kazakh (Kaz)","Southern","Religious services or literature","Don't Know (vol.)","Trust","Distrust",NA,"55+","Not Asked","Not Asked","Not Asked","Not Asked","Not Asked","Not Asked","Become Better","Become Better","Local government","Agree somewhat","Agree somewhat","Yes","Corruption","Somewhat Favorable","Very Favorable","Very Favorable","Very Unfavorable","Not Asked","Very Favorable","Very Favorable","Very Favorable","Very Favorable","Don't Know (vol.)","Very Favorable","Not Asked","Very Favorable","Very Favorable","Very Favorable","Agree Somewhat","Not Asked","Strongly Approve","0.0","2.00000000000000000","1.00000000000000000","Not Asked","Trust","Very Unfavorable","Very Unfavorable","1.00000000000000000","Not asked / no landline phone","Yes","Not Asked","We can buy food and clothes, but do not have money to buy long-term items, like a TV or a refrigerator","A citizen of [Kazakhstan/ Kyrgyzstan/ Tajikistan/ Uzbekistan]","Muslim","Aktive","Complete higher education",1.32396198838555,"50-59","Right direction","Otan Party","Much Better"
